Country Code,year,gdp
TON,1994,195990986.21421
TTO,1994,4947205860.01451
TUN,1994,15632463424.2784
TUR,1994,130690172297.297
TUV,1994,10886825.5592923
TZA,1994,4510846967.8742
UGA,1994,3990430446.71216
UKR,1994,52543387167.1759
URY,1994,17474647792.3829
USA,1994,7287236000000.0
UZB,1994,12899156990.6156
VCT,1994,289437037.037037
VEN,1994,58418666666.6667
VGB,1994,0.0
VIR,1994,1247213114.7540984
VNM,1994,16286433533.3228
VUT,1994,233701301.490486
WSM,1994,221098106.508876
YEM,1994,4167356037.1517
ZAF,1994,153512625915.287
ZMB,1994,3656647744.24858
ZWE,1994,6890675000.0
ABW,1995,1320670391.06145
AFG,1995,5308368140.360708
AGO,1995,5538749259.94714
ALB,1995,2392764853.42107
AND,1995,1178738991.19295
ARE,1995,65743666575.8649
ARG,1995,258031750000.0
ARM,1995,1468317435.20148
ASM,1995,197081967.21311477
ATG,1995,577281481.481481
AUS,1995,368140778140.778
AUT,1995,241038283062.645
AZE,1995,2417355840.03625
BDI,1995,1000428393.88528
BEL,1995,288025588396.278
BEN,1995,2169627250.93379
BFA,1995,2379518099.2266
BGD,1995,37939748768.6567
BGR,1995,18983288690.4762
BHR,1995,5849467819.14894
BHS,1995,3429000000.0
BIH,1995,1866572953.73665
BLR,1995,13972676840.918
BLZ,1995,818500000.0
BMU,1995,2030750000.0
BOL,1995,6715220486.21961
BRA,1995,769333330411.575
BRB,1995,2216974096.35559
BRN,1995,4734020036.68689
BTN,1995,290464801.110083
BWA,1995,4730611067.02258
CAF,1995,1115389731.79119
CAN,1995,604031623433.401
CHE,1995,352835806342.495
CHL,1995,73447063319.3034
CHN,1995,734547898220.508
CIV,1995,11000146839.497
CMR,1995,10864773036.8363
COD,1995,5643439373.42693
COG,1995,2116003868.17373
COL,1995,92507279383.0387
COM,1995,398461789.558686
CPV,1995,487148993.533109
CRI,1995,11578594259.8675
CUB,1995,30429803651.2192
CUW,1995,529907840.4615807
CYM,1995,1260719930.9282136
CYP,1995,9933133247.08926
CZE,1995,60147174076.8651
DEU,1995,2585792275146.72
DJI,1995,497723960.589913
DMA,1995,274522222.222222
DNK,1995,185006881515.065
DOM,1995,16637370839.1608
DZA,1995,41764315330.4366
ECU,1995,24432884442.2211
EGY,1995,60159245060.4541
ERI,1995,578015625.0
ESP,1995,614609020549.773
EST,1995,4502970889.06373
ETH,1995,7663984567.90123
FIN,1995,134189814814.815
FJI,1995,1970347720.96992
FRA,1995,1601094756209.75
FRO,1995,892835598.2792426
FSM,1995,221575300.0
GAB,1995,4958845906.34769
GBR,1995,1346184314344.33
GEO,1995,2693768412.89179
GHA,1995,6465137614.6789
GIB,1995,0.0
GIN,1995,3693710532.91191
GMB,1995,785996982.492168
GNB,1995,253966922.278198
GNQ,1995,141853368.256815
GRC,1995,136878365936.167
GRD,1995,342172518.518519
GRL,1995,1208946165.92889
GTM,1995,14655404433.2771
GUM,1995,1664213114.7540984
GUY,1995,621626785.915493
HKG,1995,144652912433.103
HND,1995,5347445005.21376
HRV,1995,22643720762.9666
HTI,1995,2813313278.81082
HUN,1995,46425677734.1435
IDN,1995,202132028723.115
IMN,1995,914762873.689153
IND,1995,360281952716.797
IRL,1995,69139823232.3232
IRN,1995,96419225743.6737
IRQ,1995,12894029888.1122
ISL,1995,7123633418.19739
ISR,1995,104892955202.072
ITA,1995,1174662070605.02
JAM,1995,6577523824.70029
JOR,1995,6727597031.96347
JPN,1995,5545563663889.7
KAZ,1995,20374302652.3819
KEN,1995,9046326059.98857
KGZ,1995,1661018518.51852
KHM,1995,3441205692.9166
KIR,1995,56338028.1690141
KNA,1995,313485185.185185
KOR,1995,566583427334.137
KWT,1995,27191353887.3995
LAO,1995,1763536304.53964
LBN,1995,11718795528.4939
LBR,1995,789917977.0491803
LBY,1995,25544128198.9955
LCA,1995,762962962.962963
LIE,1995,2428461395.34884
LKA,1995,13029697560.9756
LSO,1995,1001889856.91048
LTU,1995,7867140395.33705
LUX,1995,20853093869.7318
LVA,1995,5789128636.62293
MAC,1995,7046110595.14546
MAF,1995,25390845.563466016
MAR,1995,39030285468.3841
MCO,1995,3130462610.06703
MDA,1995,1752979926.41489
MDG,1995,3838101052.21232
MDV,1995,398988954.970263
MEX,1995,360073909243.855
MHL,1995,120230000.0
MKD,1995,4707036096.48961
MLI,1995,2706425157.92907
MLT,1995,3461332684.8249
MMR,1995,4879257847.77122
MNE,1995,1334069793.1033075
MNG,1995,1452165005.2384
MNP,1995,303573770.4918033
MOZ,1995,2899922841.66085
MRT,1995,2091731420.68923
MUS,1995,4040345933.2923
MWI,1995,1397457932.30697
MYS,1995,88705342902.7113
NAM,1995,3978497753.02583
NCL,1995,3628441984.43927
NER,1995,2302537682.18029
NGA,1995,44062465800.1706
NIC,1995,4140470000.0
NLD,1995,452301674444.139
NOR,1995,152029612324.788
NPL,1995,4401104417.67068
NRU,1995,19670443.687113196
NZL,1995,63918703506.9075
OMN,1995,13802600780.2341
PAK,1995,60636022422.6176
PAN,1995,9573813700.0
PER,1995,53312793687.3836
PHL,1995,84644220101.4991
PLW,1995,77196327.86885247
PNG,1995,4636057476.42568
POL,1995,142292783505.155
PRI,1995,42647331000.0
PRK,1995,0.0
PRT,1995,118122007430.012
PRY,1995,9062131475.02318
PSE,1995,3282800000.0
PYF,1995,4186995956.12233
QAT,1995,8137911978.02198
ROU,1995,37435317265.1254
RUS,1995,395537185734.854
RWA,1995,1293535010.94467
SAU,1995,143343036341.789
SDN,1995,13829744878.6366
SEN,1995,6326342962.93447
SGP,1995,87810991957.1046
SLB,1995,469443201.503274
SLE,1995,870758739.40678
SLV,1995,8921947100.0
SMR,1995,586215240.5283029
SOM,1995,1144585804.6823518
SRB,1995,16832598870.0565
SSD,1995,1846636951.5730624
STP,1995,88261795.62605375
SUR,1995,691590497.737557
SVK,1995,25840146405.2288
SVN,1995,21352224019.4096
SWE,1995,267305875261.099
SWZ,1995,1698982437.76019
SXM,1995,148917483.28601506
SYC,1995,508221508.221508
SYR,1995,50866369710.4677
TCA,1995,265148700.0
TCD,1995,1445919969.89272
TGO,1995,1309382885.33029
THA,1995,169278753531.98
TJK,1995,1231040564.3739
TKM,1995,2482228439.71407
TLS,1995,413439435.4468182
TON,1995,208871665.748682
TTO,1995,5329214163.22001
TUN,1995,18030876599.3444
TUR,1995,169485941048.035
TUV,1995,11025945.1445515
TZA,1995,5255221424.80962
UGA,1995,5755818947.42125
UKR,1995,48214751923.5872
URY,1995,19297663096.5506
USA,1995,7639749000000.0
UZB,1995,13350468917.4115
VCT,1995,316007407.407407
VEN,1995,77407726244.3439
VGB,1995,0.0
VIR,1995,1247213114.7540984
VNM,1995,20736164458.9505
VUT,1995,249333250.082507
WSM,1995,224865731.381903
YEM,1995,4258788725.44991
ZAF,1995,171735223677.318
ZMB,1995,3807067121.8609
ZWE,1995,7111270700.0
ABW,1996,1379888268.15642
AFG,1996,5308368140.360708
AGO,1996,7526446605.51712
ALB,1996,3199641335.93751
AND,1996,1223945356.62682
ARE,1996,73571233996.1863
ARG,1996,272149750000.0
ARM,1996,1596968946.23708
ASM,1996,197081967.21311477
ATG,1996,633729629.62963
AUS,1996,401311077389.985
AUT,1996,237250948791.266
AZE,1996,3176333837.03359
BDI,1996,869033856.317093
BEL,1996,279201433224.756
BEN,1996,2361116587.86079
BFA,1996,2586550747.09844
BGD,1996,46438484107.5795
BGR,1996,12294204609.3311
BHR,1996,6101861436.17021
BHS,1996,3609000000.0
BIH,1996,2786045321.63743
BLR,1996,14756846153.8462
BLZ,1996,851500000.0
BMU,1996,2695390000.0
BOL,1996,7396966618.05857
BRA,1996,850426432991.742
BRB,1996,2363645403.47039
BRN,1996,5115602836.87943
BTN,1996,303435517.922664
BWA,1996,4847752842.78924
CAF,1996,1007791186.20106
CAN,1996,628546387972.131
CHE,1996,340103959546.926
CHL,1996,78574385335.5811
CHN,1996,863746717503.789
CIV,1996,18071153890.3932
CMR,1996,11093539497.029
COD,1996,5771454939.62404
COG,1996,2540697537.70424
COL,1996,97160109277.8087
COM,1996,396053797.633321
CPV,1996,501979069.274683
CRI,1996,11678424507.2457
CUB,1996,25017368700.0
CUW,1996,529907840.4615807
CYM,1996,1260719930.9282136
CYP,1996,10011918444.1656
CZE,1996,67387788632.9812
DEU,1996,2497244606186.64
DJI,1996,494004647.73437
DMA,1996,292285185.185185
DNK,1996,187632346387.984
DOM,1996,18241691857.3544
DZA,1996,46941582519.4661
ECU,1996,25226393196.5983
EGY,1996,67629716981.1321
ERI,1996,693535954.190067
ESP,1996,642588992512.807
EST,1996,4786018988.16491
ETH,1996,8547939730.62374
FIN,1996,132129174216.93
FJI,1996,2128696643.62574
FRA,1996,1605675086549.56
FRO,1996,892835598.2792426
FSM,1996,218534700.0
GAB,1996,5694040336.82571
GBR,1996,1421619344773.79
GEO,1996,3095047603.8083
GHA,1996,6934984709.48012
GIB,1996,0.0
GIN,1996,3868968301.91851
GMB,1996,848237108.56163
GNB,1996,270419779.418107
GNQ,1996,232463036.435759
GRC,1996,145861612400.906
GRD,1996,366911444.444444
GRL,1996,1197509786.67632
GTM,1996,15674835615.3139
GUM,1996,1664213114.7540984
GUY,1996,705406001.424501
HKG,1996,159717233621.659
HND,1996,5215028986.48649
HRV,1996,24004834103.591
HTI,1996,2907514522.92503
HUN,1996,46658755151.6017
IDN,1996,227369679374.973
IMN,1996,1023005862.77927
IND,1996,392897054348.071
IRL,1996,75790786290.3226
IRN,1996,120403931885.441
IRQ,1996,10433698621.3427
ISL,1996,7426082270.67669
ISR,1996,114505860826.519
ITA,1996,1312426527795.21
JAM,1996,7393883554.77969
JOR,1996,6927503526.09309
JPN,1996,4923391533851.63
KAZ,1996,21035368250.8881
KEN,1996,12045858436.2399
KGZ,1996,1827570586.16784
KHM,1996,3506695719.57259
KIR,1996,66515376.7900462
KNA,1996,333944444.444444
KOR,1996,610169556840.077
KWT,1996,31493319973.2799
LAO,1996,1873671550.34636
LBN,1996,13690217333.2697
LBR,1996,789917977.0491803
LBY,1996,27884615384.6154
LCA,1996,788888888.888889
LIE,1996,2504033252.42718
LKA,1996,13897738375.2488
LSO,1996,946123275.88212
LTU,1996,8382519637.46224
LUX,1996,20895314657.9805
LVA,1996,5975248851.45482
MAC,1996,7176892950.39164
MAF,1996,25390845.563466016
MAR,1996,43161452678.4383
MCO,1996,3137673291.44762
MDA,1996,1695122173.91304
MDG,1996,4931861239.07864
MDV,1996,450382327.952421
MEX,1996,410975595310.156
MHL,1996,110858000.0
MKD,1996,4642018353.67211
MLI,1996,2780422047.73085
MLT,1996,3585755121.48642
MMR,1996,5759624742.26804
MNE,1996,1334069793.1033075
MNG,1996,1345719472.35883
MNP,1996,303573770.4918033
MOZ,1996,3856799844.1609
MRT,1996,2132081881.91398
MUS,1996,4421943910.49749
MWI,1996,2281034131.36493
MYS,1996,100855393910.486
NAM,1996,3989208661.87519
NCL,1996,3606968707.46398
NER,1996,2405687081.12795
NGA,1996,51075815092.5
NIC,1996,4308351902.78601
NLD,1996,450490196078.431
NOR,1996,163520109150.671
NPL,1996,4521580381.47139
NRU,1996,19670443.687113196
NZL,1996,70140835299.0148
OMN,1996,15277763328.9987
PAK,1996,63320122807.1223
PAN,1996,9870494000.0
PER,1996,55252414130.3019
PHL,1996,94648084429.0341
PLW,1996,77196327.86885247
PNG,1996,5155311077.38998
POL,1996,160193242090.427
PRI,1996,45340835000.0
PRK,1996,0.0
PRT,1996,122630089680.27
PRY,1996,9788391780.52421
PSE,1996,3409600000.0
PYF,1996,4166073142.70347
QAT,1996,9059340384.61539
ROU,1996,36937074278.3004
RUS,1996,391724890744.498
RWA,1996,1382334879.40812
SAU,1996,158662398744.993
SDN,1996,9018243044.45155
SEN,1996,6559712550.65952
SGP,1996,96295886524.8227
SLB,1996,510580417.227456
SLE,1996,941742152.709895
SLV,1996,9586327800.0
SMR,1996,586215240.5283029
SOM,1996,1144585804.6823518
SRB,1996,21818007448.7896
SSD,1996,1846636951.5730624
STP,1996,88261795.62605375
SUR,1996,861411471.321696
SVK,1996,27925036755.3866
SVN,1996,21507232648.7252
SWE,1996,291743811512.079
SWZ,1996,1602760100.48147
SXM,1996,148917483.28601506
SYC,1996,503068472.20266
SYR,1996,61546280623.608
TCA,1996,265148700.0
TCD,1996,1607345450.04578
TGO,1996,1465448290.34132
THA,1996,183035114648.4
TJK,1996,1043654822.33503
TKM,1996,2378759975.44506
TLS,1996,413439435.4468182
TON,1996,222100576.345483
TTO,1996,5759537726.26601
TUN,1996,19587322786.1105
TUR,1996,181475555282.555
TUV,1996,12334846.2320995
TZA,1996,6496195450.61034
UGA,1996,6044585326.938
UKR,1996,44558075977.0429
URY,1996,20515543039.2132
USA,1996,8073122000000.0
UZB,1996,13948892215.5689
VCT,1996,331488888.888889
VEN,1996,70543211119.099
VGB,1996,0.0
VIR,1996,1247213114.7540984
VNM,1996,24657470574.7501
VUT,1996,261370044.486614
WSM,1996,249908970.658971
YEM,1996,5785685310.86668
ZAF,1996,163236785802.34
ZMB,1996,3597220962.00017
ZWE,1996,8553146600.0
ABW,1997,1531843575.41899
AFG,1997,5308368140.360708
AGO,1997,7648377412.83277
ALB,1997,2258513974.0968
AND,1997,1180597272.72727
ARE,1997,78839008444.5655
ARG,1997,292859000000.0
ARM,1997,1639492444.76152
ASM,1997,197081967.21311477
ATG,1997,680618518.518518
AUS,1997,435614337141.963
AUT,1997,212790348404.555
AZE,1997,3962238113.16021
BDI,1997,972896267.915425
BEL,1997,252708051420.839
BEN,1997,2268301537.65128
BFA,1997,2447668984.53131
BGD,1997,48244309133.4895
BGR,1997,11315986087.1633
BHR,1997,6349202393.61702
BHS,1997,6332360000.0
BIH,1997,3671816504.23851
BLR,1997,14128408565.7064
BLZ,1997,868000000.0
BMU,1997,2932827000.0
BOL,1997,7925673467.44571
BRA,1997,883206452805.504
BRB,1997,2498384129.66738
BRN,1997,5197332974.13793
BTN,1997,352260952.905536
BWA,1997,5020214747.45261
CAF,1997,937741468.029676
CAN,1997,654986999855.554
CHE,1997,294788198856.198
CHL,1997,85728899954.449
CHN,1997,961603952951.82
CIV,1997,18047557171.7483
CMR,1997,10789457915.0457
COD,1997,6090840548.18784
COG,1997,2322719101.28455
COL,1997,106659508271.255
COM,1997,364445589.702365
CPV,1997,490608657.924976
CRI,1997,12614602382.2012
CUB,1997,25365908100.0
CUW,1997,529907840.4615807
CYM,1997,1260719930.9282136
CYP,1997,9547818700.11403
CZE,1997,62180159376.1239
DEU,1997,2211989623279.95
DJI,1997,502675542.001227
DMA,1997,302988888.888889
DNK,1997,173537647058.824
DOM,1997,20017480054.834
DZA,1997,48177612042.1507
ECU,1997,28162053026.5133
EGY,1997,78436578171.0914
ERI,1997,686490090.140141
ESP,1997,590077272727.273
EST,1997,5154420649.23354
ETH,1997,8589211390.49612
FIN,1997,126912152101.707
FJI,1997,2090184941.46983
FRA,1997,1452884917959.09
FRO,1997,892835598.2792426
FSM,1997,206626300.0
GAB,1997,5326816858.99586
GBR,1997,1561807465618.86
GEO,1997,3510520231.21387
GHA,1997,6891308593.75
GIB,1997,0.0
GIN,1997,3783700461.64359
GMB,1997,803630742.53446
GNB,1997,268550998.219197
GNQ,1997,442337849.474377
GRC,1997,143157600149.757
GRD,1997,392190592.592593
GRL,1997,1072147778.03013
GTM,1997,17790026221.6139
GUM,1997,1664213114.7540984
GUY,1997,749138009.56454
HKG,1997,177352785419.977
HND,1997,5737099650.19011
HRV,1997,24029651136.9587
HTI,1997,3338938830.01743
HUN,1997,47296952928.7561
IDN,1997,215748998609.635
IMN,1997,1180968165.4086
IND,1997,415867753863.874
IRL,1997,82856648758.3572
IRN,1997,113919163421.155
IRQ,1997,20764857056.3795
ISL,1997,7569672925.33739
ISR,1997,118859377862.817
ITA,1997,1241879604365.62
JAM,1997,8400033893.99653
JOR,1997,7245839210.15515
JPN,1997,4492448605638.94
KAZ,1997,22165932062.966
KEN,1997,13115773737.5664
KGZ,1997,1767864035.71943
KHM,1997,3443413388.6909
KIR,1997,67537479.5903221
KNA,1997,374641307.974641
KOR,1997,569754543829.957
KWT,1997,30355093966.3699
LAO,1997,1747011857.33107
LBN,1997,15751867489.4446
LBR,1997,789917977.0491803
LBY,1997,30698633109.1343
LCA,1997,805925925.925926
LIE,1997,2298410390.68421
LKA,1997,15091913883.7091
LSO,1997,997996028.645833
LTU,1997,10118631851.5322
LUX,1997,19563836265.2233
LVA,1997,6527926445.6811
MAC,1997,7267563602.6231
MAF,1997,25390845.563466016
MAR,1997,39147844526.0838
MCO,1997,2840175545.06631
MDA,1997,1930081168.83117
MDG,1997,4262965281.5836
MDV,1997,508223602.378929
MEX,1997,500413483109.175
MHL,1997,110705600.0
MKD,1997,3912986090.97363
MLI,1997,2697105821.83307
MLT,1997,3722389055.72239
MMR,1997,5633070602.54016
MNE,1997,1334069793.1033075
MNG,1997,1180934202.83801
MNP,1997,303573770.4918033
MOZ,1997,4648832184.06736
MRT,1997,2072001066.8212
MUS,1997,4187367601.73431
MWI,1997,2663234933.89767
MYS,1997,100005323301.867
NAM,1997,4154955685.76389
NCL,1997,3291130071.54057
NER,1997,2290318800.33457
NGA,1997,54457835193.4927
NIC,1997,4389965590.96538
NLD,1997,416812740004.518
NOR,1997,161356631888.484
NPL,1997,4918691916.53516
NRU,1997,19670443.687113196
NZL,1997,66075143415.4952
OMN,1997,15837451235.3706
PAK,1997,62433300338.0941
PAN,1997,10677286100.0
PER,1997,58147522522.5225
PHL,1997,94106183450.0029
PLW,1997,77196327.86885247
PNG,1997,4936615298.79367
POL,1997,159357789772.207
PRI,1997,48187039000.0
PRK,1997,0.0
PRT,1997,117016535162.95
PRY,1997,9965225678.05093
PSE,1997,3759800000.0
PYF,1997,3762857710.78763
QAT,1997,11297802115.3846
ROU,1997,35574916294.6429
RUS,1997,404928954191.876
RWA,1997,1851558301.7002
SAU,1997,165963557409.88
SDN,1997,11681494637.3041
SEN,1997,6041478436.08043
SGP,1997,100124191810.345
SLB,1997,526559955.87721
SLE,1997,850218033.622007
SLV,1997,10221705900.0
SMR,1997,586215240.5283029
SOM,1997,1144585804.6823518
SRB,1997,25676487999.5941
SSD,1997,1846636951.5730624
STP,1997,88261795.62605375
SUR,1997,926422500.0
SVK,1997,27706028095.6157
SVN,1997,20763101740.6963
SWE,1997,268146144677.73
SWZ,1997,1716699913.19444
SXM,1997,148917483.28601506
SYC,1997,562958836.519905
SYR,1997,66420400890.8686
TCA,1997,265148700.0
TCD,1997,1544689502.82472
TGO,1997,1498950899.08774
THA,1997,150180619366.605
TJK,1997,921572114.529611
TKM,1997,2450349634.47436
TLS,1997,413439435.4468182
TON,1997,214991452.314998
TTO,1997,5737751331.63779
TUN,1997,20746360430.4187
TUR,1997,189834649111.257
TUV,1997,12700905.4475286
TZA,1997,7683852496.84499
UGA,1997,6269333313.17108
UKR,1997,50150400171.8859
URY,1997,23969823010.4429
USA,1997,8577554457000.0
UZB,1997,14744603773.5849
VCT,1997,347770370.37037
VEN,1997,85843534588.6206
VGB,1997,0.0
VIR,1997,1247213114.7540984
VNM,1997,26843700441.5482
VUT,1997,272771209.113662
WSM,1997,285475591.89651
YEM,1997,6838557384.40357
ZAF,1997,168976663845.486
ZMB,1997,4303281932.29365
ZWE,1997,8529571600.0
ABW,1998,1665363128.49162
AFG,1998,5308368140.360708
AGO,1998,6506229607.29432
ALB,1998,2545964540.88383
AND,1998,1211932397.81713
ARE,1998,75674336283.1858
ARG,1998,298948250000.0
ARM,1998,1893726437.26462
ASM,1998,197081967.21311477
ATG,1998,727859259.259259
AUS,1998,399660855999.457
AUT,1998,218259904401.956
AZE,1998,4446368570.6901
BDI,1998,893770806.077641
BEL,1998,258528339631.029
BEN,1998,2455092582.30927
BFA,1998,2804902248.28537
BGD,1998,49984559471.3656
BGR,1998,15030696432.6289
BHR,1998,6183776595.74468
BHS,1998,6833220000.0
BIH,1998,4116699437.4041
BLR,1998,15222012660.4232
BLZ,1998,914000000.0
BMU,1998,3130748000.0
BOL,1998,8497545543.63805
BRA,1998,863711007313.877
BRB,1998,2817083478.34734
BRN,1998,4051147227.53346
BTN,1998,363452787.203102
BWA,1998,4790458837.17078
CAF,1998,967338348.658314
CAN,1998,634000000000.0
CHE,1998,303459014346.806
CHL,1998,81995304456.1038
CHN,1998,1029043097554.08
CIV,1998,19619653924.2697
CMR,1998,11298144511.6364
COD,1998,6217806273.17637
COG,1998,1949481380.64925
COL,1998,98443739941.1664
COM,1998,370106776.043329
CPV,1998,521910560.524868
CRI,1998,13684255946.5765
CUB,1998,25736331200.0
CUW,1998,529907840.4615807
CYM,1998,1260719930.9282136
CYP,1998,10248617647.0588
CZE,1998,66807429711.411
DEU,1998,2238990774702.68
DJI,1998,514267869.300758
DMA,1998,322411111.111111
DNK,1998,176991934992.837
DOM,1998,21672231760.6491
DZA,1998,48187747528.899
ECU,1998,27981896948.4742
EGY,1998,84828807556.0803
ERI,1998,745526154.93283
ESP,1998,619214834614.099
EST,1998,5674080542.88575
ETH,1998,7818224905.55071
FIN,1998,134038718291.055
FJI,1998,1653160861.68714
FRA,1998,1503108739159.44
FRO,1998,1104748686.72397
FSM,1998,218873100.0
GAB,1998,4483417119.83928
GBR,1998,1655061278569.06
GEO,1998,3613541516.765
GHA,1998,7480968858.13149
GIB,1998,0.0
GIN,1998,3588375476.76248
GMB,1998,840285264.631545
GNB,1998,206457544.497703
GNQ,1998,370687618.717326
GRC,1998,144428172489.335
GRD,1998,445903592.592593
GRL,1998,1149862702.96084
GTM,1998,19395491992.9939
GUM,1998,1664213114.7540984
GUY,1998,717530683.169567
HKG,1998,168886163221.567
HND,1998,6366340265.87888
HRV,1998,25732125031.9808
HTI,1998,3723909226.86781
HUN,1998,48706787306.2574
IDN,1998,95445547872.715
IMN,1998,1382605389.32055
IND,1998,421351477504.743
IRL,1998,90199410115.5097
IRN,1998,110276913362.508
IRQ,1998,20617405044.2425
ISL,1998,8503693098.62271
ISR,1998,120056692192.311
ITA,1998,1270052525928.4
JAM,1998,8787195622.43502
JOR,1998,7912270803.94922
JPN,1998,4098362709531.24
KAZ,1998,22135254836.0031
KEN,1998,14093998843.7334
KGZ,1998,1645963749.83146
KHM,1998,3120425502.58253
KIR,1998,65334841.0604347
KNA,1998,383257331.40548
KOR,1998,383330931042.356
KWT,1998,25939960629.9213
LAO,1998,1280177838.71905
LBN,1998,17247179005.5219
LBR,1998,789917977.0491803
LBY,1998,27249786142.0017
LCA,1998,877407407.407407
LIE,1998,2479721340.8746
LKA,1998,15794972847.1683
LSO,1998,928458205.958432
LTU,1998,11239547690.9797
LUX,1998,20150053345.1878
LVA,1998,7166275467.65161
MAC,1998,6797764074.79822
MAF,1998,25390845.563466016
MAR,1998,41806219378.6181
MCO,1998,2934498443.40672
MDA,1998,1698717504.65549
MDG,1998,4401967499.25594
MDV,1998,540096397.621071
MEX,1998,526502129378.284
MHL,1998,112279400.0
MKD,1998,3765747304.98681
MLI,1998,2920358712.64824
MLT,1998,3958227428.44513
MMR,1998,4613071494.63459
MNE,1998,1334069793.1033075
MNG,1998,1124440248.9783
MNP,1998,303573770.4918033
MOZ,1998,5263877520.08489
MRT,1998,2032345831.83005
MUS,1998,4169664285.38681
MWI,1998,1750584265.28754
MYS,1998,72167498980.8398
NAM,1998,3873098656.00637
NCL,1998,3556305296.84759
NER,1998,2643363406.97664
NGA,1998,54604050168.1818
NIC,1998,4635267224.84195
NLD,1998,438008220395.468
NOR,1998,154163364302.66
NPL,1998,4856255044.39064
NRU,1998,19670443.687113196
NZL,1998,56227169851.0448
OMN,1998,13996914694.4083
PAK,1998,62191955814.3478
PAN,1998,11575486400.0
PER,1998,55501467877.381
PHL,1998,74492325248.0247
PLW,1998,77196327.86885247
PNG,1998,3789443014.61662
POL,1998,174685791563.561
PRI,1998,54086400000.0
PRK,1998,0.0
PRT,1998,123946327916.296
PRY,1998,9260481572.42462
PSE,1998,4067800000.0
PYF,1998,3903187102.44617
QAT,1998,10255495027.4725
ROU,1998,41694118972.5101
RUS,1998,270955486862.442
RWA,1998,1989343495.21844
SAU,1998,146775498080.0
SDN,1998,11250327988.0478
SEN,1998,6505607633.36937
SGP,1998,85728310229.4455
SLB,1998,457584496.220616
SLE,1998,672375927.347148
SLV,1998,10936669900.0
SMR,1998,586215240.5283029
SOM,1998,1144585804.6823518
SRB,1998,19457979423.376
SSD,1998,1846636951.5730624
STP,1998,88261795.62605375
SUR,1998,1110850000.0
SVK,1998,29856000671.216
SVN,1998,22146231967.6861
SWE,1998,270809066780.714
SWZ,1998,1576904292.4588
SXM,1998,148917483.28601506
SYC,1998,608369282.225727
SYR,1998,70418173719.3764
TCA,1998,265148700.0
TCD,1998,1744794457.276
TGO,1998,1587345950.9743
THA,1998,113675561057.462
TJK,1998,1320242080.86531
TKM,1998,2605688065.08338
TLS,1998,413439435.4468182
TON,1998,191504892.761394
TTO,1998,6043694330.21609
TUN,1998,21803372266.6198
TUR,1998,275967393939.394
TUV,1998,12757632.8684508
TZA,1998,12270448700.1994
UGA,1998,6584815846.52754
UKR,1998,41883241477.8526
URY,1998,25385928188.7719
USA,1998,9062818202000.0
UZB,1998,14988971210.8383
VCT,1998,373618518.518519
VEN,1998,91331203433.1629
VGB,1998,0.0
VIR,1998,1247213114.7540984
VNM,1998,27209602050.0452
VUT,1998,262293410.708334
WSM,1998,269481523.200465
YEM,1998,6325141675.86989
ZAF,1998,152982541794.042
ZMB,1998,3537683046.02331
ZWE,1998,6401968200.0
ABW,1999,1722905027.93296
AFG,1999,5308368140.360708
AGO,1999,6152922942.98032
ALB,1999,3212121650.97755
AND,1999,1239876305.13531
ARE,1999,84445473110.9598
ARG,1999,283523000000.0
ARM,1999,1845482173.02732
ASM,1999,197081967.21311477
ATG,1999,766200000.0
AUS,1999,389389647825.542
AUT,1999,217259147049.954
AZE,1999,4581432038.83495
BDI,1999,808077223.365746
BEL,1999,258245733221.468
BEN,1999,3677394291.51516
BFA,1999,3389566982.51573
BGD,1999,51270569883.5275
BGR,1999,13627325461.1743
BHR,1999,6621010372.34043
BHS,1999,7683870000.0
BIH,1999,4685733115.46841
BLR,1999,12138486532.0203
BLZ,1999,975000000.0
BMU,1999,3324433000.0
BOL,1999,8285075837.86388
BRA,1999,599642075029.835
BRB,1999,2951822204.54432
BRN,1999,4600000000.0
BTN,1999,399268801.672085
BWA,1999,5484257417.17844
CAF,1999,999477510.686632
CAN,1999,678412196271.118
CHE,1999,297873643323.126
CHL,1999,75596103237.1555
CHN,1999,1093997267271.06
CIV,1999,18870992455.7304
CMR,1999,11565827385.6884
COD,1999,4711259427.27273
COG,1999,2354772959.06186
COL,1999,86186158684.7685
COM,1999,382454989.945311
CPV,1999,592416703.058878
CRI,1999,14254866281.1537
CUB,1999,28364615200.0
CUW,1999,529907840.4615807
CYM,1999,1260719930.9282136
CYP,1999,10497908306.3646
CZE,1999,65173130995.2212
DEU,1999,2194945278872.59
DJI,1999,536080148.097299
DMA,1999,331759259.259259
DNK,1999,177965188354.692
DOM,1999,22136621337.0889
DZA,1999,48640653469.3025
ECU,1999,19645272636.3182
EGY,1999,90710704806.8416
ERI,1999,688921325.712043
ESP,1999,634907542858.302
EST,1999,5756912265.75809
ETH,1999,7700833482.00615
FIN,1999,135264083658.688
FJI,1999,1936484565.39399
FRA,1999,1493151737698.46
FRO,1999,1127691293.25421
FSM,1999,220140500.0
GAB,1999,4662992036.2073
GBR,1999,1689289758938.68
GEO,1999,2800049394.91232
GHA,1999,7719354838.70968
GIB,1999,0.0
GIN,1999,3461282543.12577
GMB,1999,814723460.08372
GNB,1999,224446663.800548
GNQ,1999,621117885.668503
GRC,1999,142588875293.749
GRD,1999,482009370.37037
