Country Code,year,inflation
ISL,1984,30.852392196655273
ISR,1984,373.2156677246094
ITA,1984,10.794502258300781
JAM,1984,27.68595314025879
JOR,1984,3.877655029296875
JPN,1984,2.2616117000579834
KAZ,1984,223.47177098448736
KEN,1984,10.284000396728516
KGZ,1984,48.81224617015785
KHM,1984,29.6778616174072
KIR,1984,5.441999912261963
KNA,1984,2.7269999980926514
KOR,1984,2.2739574909210205
KWT,1984,1.1770000457763672
LAO,1984,27.174999237060547
LBN,1984,17.600000381469727
LBR,1984,1.2100000381469727
LBY,1984,12.439000129699707
LCA,1984,2.0490000247955322
LKA,1984,16.63800048828125
LSO,1984,11.569999694824219
LTU,1984,-0.6000000238418579
LUX,1984,6.435852527618408
LVA,1984,40.27736047644892
MAC,1984,2.3726863871163957
MAR,1984,12.447999954223633
MDA,1984,86.79641028981929
MDG,1984,9.720000267028809
MDV,1984,0.9909999966621399
MEX,1984,65.44881439208984
MHL,1984,2.6747368609528794
MKD,1984,49.099998474121094
MLI,1984,10.71399974822998
MLT,1984,-0.4429999887943268
MMR,1984,4.846310138702393
MNE,1984,5.9430872869719735
MNG,1984,33.81938926925446
MOZ,1984,30.04400062561035
MRT,1984,13.510000228881836
MUS,1984,7.441325664520264
MWI,1984,19.7450008392334
MYS,1984,3.9040000438690186
NAM,1984,9.100000381469727
NER,1984,8.411999702453613
NGA,1984,37.647064208984375
NIC,1984,141.3000030517578
NLD,1984,3.301633358001709
NOR,1984,6.218266010284424
NPL,1984,6.214000225067139
NRU,1984,4.610333371082941
NZL,1984,6.17125129699707
OMN,1984,-7.357999801635742
PAK,1984,7.150330543518066
PAN,1984,1.5829999446868896
PER,1984,110.20899963378906
PHL,1984,49.77867126464844
PLW,1984,2.6707272782596676
PNG,1984,7.421000003814697
POL,1984,75.64900207519531
PRI,1984,1.7339999675750732
PRT,1984,28.384639739990234
PRY,1984,19.823789596557617
PSE,1984,2.9591754040000002
QAT,1984,1.1419999599456787
ROU,1984,-0.3199999928474426
RUS,1984,-0.8999999761581421
RWA,1984,5.359000205993652
SAU,1984,-1.5202544927597046
SDN,1984,33.659000396728516
SEN,1984,11.741999626159668
SGP,1984,2.5971503257751465
SLB,1984,10.92199993133545
SLE,1984,66.57499694824219
SLV,1984,11.48431396484375
SMR,1984,1.6592602433724726
SRB,1984,14.368364318888254
SSD,1984,79.94598560996363
STP,1984,3.200000047683716
SUR,1984,3.687999963760376
SVK,1984,6.674775553578775
SVN,1984,53.671974182128906
SWE,1984,8.044246673583984
SWZ,1984,12.9399995803833
SYC,1984,1.1790000200271606
SYR,1984,9.45300006866455
TCD,1984,20.299999237060547
TGO,1984,-3.5269999504089355
THA,1984,0.8047385811805725
TJK,1984,146.58953213089418
TKM,1984,238.4857971485138
TON,1984,7.9079999923706055
TTO,1984,13.335000038146973
TUN,1984,8.66838264465332
TUR,1984,48.392333984375
TUV,1984,2.7354999973340473
TZA,1984,36.099998474121094
UGA,1984,16.711000442504883
UKR,1984,-0.8999999761581421
URY,1984,55.30500030517578
USA,1984,4.300540447235107
UZB,1984,114.50776167658842
VCT,1984,2.7019999027252197
VEN,1984,11.572796821594238
VNM,1984,64.89700317382812
VUT,1984,5.515999794006348
WSM,1984,11.859999656677246
YEM,1984,1.5
ZAF,1984,11.526479721069336
ZMB,1984,20.018999099731445
ZWE,1984,-1.8569999933242798
VGB,1984,1.4666666666666666
XXK,1984,1.7043806738177754
LIE,1984,0.17649312808264367
MTQ,1984,
MSR,1984,1.848571428571429
NCL,1984,1.3638755889564538
NIU,1984,
SHN,1984,3.9588235294117644
TLS,1984,4.844117647058823
TCA,1984,2.9625
ABW,1985,2.446481477384214
AFG,1985,8.699999809265137
AGO,1985,1.8329999446868896
ALB,1985,15.221139720479087
ARE,1985,3.5
ARG,1985,672.1810302734375
ARM,1985,310.3541192350558
ATG,1985,0.9959999918937683
AUS,1985,6.734694480895996
AUT,1985,3.1895151138305664
AZE,1985,137.2168051408141
BDI,1985,3.821000099182129
BEL,1985,4.868730545043945
BEN,1985,1.1510000228881836
BFA,1985,7.053999900817871
BGD,1985,10.46500015258789
BGR,1985,2.799999952316284
BHR,1985,-2.4000000953674316
BHS,1985,4.624000072479248
BIH,1985,2.1612687417364858
BLR,1985,0.5
BLZ,1985,4.1529998779296875
BOL,1985,11702.8271484375
BRA,1985,225.98997497558594
BRB,1985,4.857999801635742
BRN,1985,2.299999952316284
BTN,1985,8.00100040435791
BWA,1985,8.100000381469727
CAF,1985,10.456999778747559
CYM,1985,2.3784475856154503
CAN,1985,3.9620277881622314
CHE,1985,3.435389280319214
CHL,1985,30.703493118286133
CHN,1985,9.500469207763672
CIV,1985,1.8957399129867554
CMR,1985,4.202000141143799
COD,1985,23.459999084472656
COG,1985,3.505000114440918
COL,1985,23.974180221557617
COM,1985,8.381999969482422
CPV,1985,5.881999969482422
CRI,1985,15.059181213378906
CUW,1985,-0.487013
CYP,1985,5.02191686630249
CZE,1985,2.2842600345611572
DEU,1985,2.066230297088623
DJI,1985,2.1289000511169434
DMA,1985,2.0850000381469727
DNK,1985,4.678744316101074
DOM,1985,45.3118782043457
DZA,1985,10.432000160217285
ECU,1985,28.535987854003906
EGY,1985,12.514357566833496
ERI,1985,9.378158342107136
ESP,1985,8.81446361541748
EST,1985,49.35282740188685
ETH,1985,18.402999877929688
FIN,1985,5.195621967315674
FJI,1985,4.409999847412109
FRA,1985,5.8311004638671875
FSM,1985,2.4959964304323554
GAB,1985,7.300000190734863
GBR,1985,6.071390628814697
GEO,1985,644.4484539132628
GHA,1985,10.300999641418457
GIN,1985,19.038000106811523
GMB,1985,18.31999969482422
GNB,1985,112.70999908447266
GNQ,1985,83.9990005493164
GRC,1985,19.314699172973633
GRD,1985,2.500999927520752
GTM,1985,19.217514038085938
GUY,1985,15.031000137329102
HKG,1985,3.5350000858306885
HND,1985,3.28515362739563
HRV,1985,78.9000015258789
HTI,1985,10.64900016784668
HUN,1985,6.94234037399292
IDN,1985,4.724538803100586
IND,1985,5.556423187255859
IRL,1985,5.39548921585083
IRN,1985,4.377999782562256
IRQ,1985,4.199999809265137
ISL,1985,31.994625091552734
ISR,1985,308.7931823730469
ITA,1985,9.205987930297852
JAM,1985,25.88996124267578
JOR,1985,2.9471824169158936
JPN,1985,2.032273769378662
KAZ,1985,223.47177098448736
KEN,1985,10.724845886230469
KGZ,1985,48.81224617015785
KHM,1985,29.6778616174072
KIR,1985,4.491000175476074
KNA,1985,2.6659998893737793
KOR,1985,2.459113597869873
KWT,1985,1.4900000095367432
LAO,1985,114.697998046875
LBN,1985,69.4000015258789
LBR,1985,-0.6000000238418579
LBY,1985,9.111000061035156
LCA,1985,0.503000020980835
LKA,1985,1.4809999465942383
LSO,1985,14.98799991607666
LTU,1985,0.6000000238418579
LUX,1985,4.09358549118042
LVA,1985,40.27736047644892
MAC,1985,2.3726863871163957
MAR,1985,7.729000091552734
MDA,1985,86.79641028981929
MDG,1985,10.565999984741211
MDV,1985,-9.157999992370605
MEX,1985,57.748451232910156
MHL,1985,2.6747368609528794
MKD,1985,70.9000015258789
MLI,1985,9.07800006866455
MLT,1985,-0.23600000143051147
MMR,1985,6.807569980621338
MNE,1985,5.9430872869719735
MNG,1985,33.81938926925446
MOZ,1985,30.78499984741211
MRT,1985,10.319999694824219
MUS,1985,6.606283664703369
MWI,1985,10.637999534606934
MYS,1985,2.5869998931884766
NAM,1985,11.9399995803833
NER,1985,-1.0700000524520874
NGA,1985,5.982900142669678
NIC,1985,571.4000244140625
NLD,1985,2.2585885524749756
NOR,1985,5.7148542404174805
NPL,1985,4.126999855041504
NRU,1985,4.610333371082941
NZL,1985,15.41766357421875
OMN,1985,-3.9709999561309814
PAK,1985,7.083236217498779
PAN,1985,1.0269999504089355
PER,1985,163.3979949951172
PHL,1985,22.50386619567871
PLW,1985,2.6707272782596676
PNG,1985,3.7100000381469727
POL,1985,15.107000350952148
PRI,1985,0.21199999749660492
PRT,1985,19.461408615112305
PRY,1985,25.36764907836914
PSE,1985,2.9591754040000002
QAT,1985,1.128999948501587
ROU,1985,-0.20000000298023224
RUS,1985,0.4000000059604645
RWA,1985,1.7289999723434448
SAU,1985,-3.0747783184051514
SDN,1985,45.625
SEN,1985,13.041000366210938
SGP,1985,0.4835183918476105
SLB,1985,9.409000396728516
SLE,1985,76.57599639892578
SLV,1985,22.361534118652344
SMR,1985,1.6592602433724726
SRB,1985,14.368364318888254
SSD,1985,79.94598560996363
STP,1985,0.10000000149011612
SUR,1985,10.85200023651123
SVK,1985,6.674775553578775
SVN,1985,79.40636444091797
SWE,1985,7.372574806213379
SWZ,1985,20.46299934387207
SYC,1985,0.5849999785423279
SYR,1985,16.81800079345703
TCD,1985,5.071000099182129
TGO,1985,-1.815000057220459
THA,1985,2.4475598335266113
TJK,1985,146.58953213089418
TKM,1985,238.4857971485138
TON,1985,5.201000213623047
TTO,1985,7.623000144958496
TUN,1985,7.399868011474609
TUR,1985,44.96171951293945
TUV,1985,2.7354999973340473
TZA,1985,33.29999923706055
UGA,1985,100.0
UKR,1985,0.30000001192092896
URY,1985,72.22200012207031
USA,1985,3.5456385612487793
UZB,1985,114.50776167658842
VCT,1985,2.0789999961853027
VEN,1985,11.390175819396973
VNM,1985,91.60199737548828
VUT,1985,1.065999984741211
WSM,1985,9.090999603271484
YEM,1985,5.099999904632568
ZAF,1985,16.294233322143555
ZMB,1985,37.43000030517578
ZWE,1985,-16.010000228881836
VGB,1985,1.4666666666666666
XXK,1985,1.7043806738177754
LIE,1985,0.17649312808264367
MTQ,1985,
MSR,1985,1.848571428571429
NCL,1985,1.3638755889564538
NIU,1985,
SHN,1985,3.9588235294117644
TLS,1985,4.844117647058823
TCA,1985,2.9625
ABW,1986,2.446481477384214
AFG,1986,-2.0999999046325684
AGO,1986,1.8329999446868896
ALB,1986,15.221139720479087
ARE,1986,5.434999942779541
ARG,1986,90.09660339355469
ARM,1986,310.3541192350558
ATG,1986,0.5
AUS,1986,9.050352096557617
AUT,1986,1.7054449319839478
AZE,1986,137.2168051408141
BDI,1986,1.6679999828338623
BEL,1986,1.2943682670593262
BEN,1986,0.414000004529953
BFA,1986,-2.700000047683716
BGD,1986,10.175000190734863
BGR,1986,2.700000047683716
BHR,1986,-2.5
BHS,1986,5.414000034332275
BIH,1986,2.1612687417364858
BLR,1986,2.299999952316284
BLZ,1986,0.7940000295639038
BOL,1986,273.5547180175781
BRA,1986,147.14268493652344
BRB,1986,0.19900000095367432
BRN,1986,1.7760000228881836
BTN,1986,5.177000045776367
BWA,1986,10.0
CAF,1986,2.4110000133514404
CYM,1986,2.3784475856154503
CAN,1986,4.194785118103027
CHE,1986,0.7503043413162231
CHL,1986,19.47686195373535
CHN,1986,5.675139904022217
CIV,1986,9.645040512084961
CMR,1986,4.301000118255615
COD,1986,46.72999954223633
COG,1986,3.5209999084472656
COL,1986,18.854597091674805
COM,1986,-11.288999557495117
CPV,1986,11.111000061035156
CRI,1986,11.830423355102539
CUW,1986,3.099511
CYP,1986,1.2373745441436768
CZE,1986,0.49627798795700073
DEU,1986,-0.1294139176607132
DJI,1986,18.147600173950195
DMA,1986,3.0160000324249268
DNK,1986,3.678187131881714
DOM,1986,7.532400131225586
DZA,1986,14.006999969482422
ECU,1986,21.81467056274414
EGY,1986,23.367340087890625
ERI,1986,9.378158342107136
ESP,1986,8.794938087463379
EST,1986,49.35282740188685
ETH,1986,5.550000190734863
FIN,1986,2.9335806369781494
FJI,1986,1.7899999618530273
FRA,1986,2.5385289192199707
FSM,1986,2.4959964304323554
GAB,1986,6.400000095367432
GBR,1986,3.427619218826294
GEO,1986,644.4484539132628
GHA,1986,24.538999557495117
GIN,1986,64.69999694824219
GMB,1986,56.555999755859375
GNB,1986,26.54800033569336
GNQ,1986,-17.639999389648438
GRC,1986,23.015443801879883
GRD,1986,0.5569999814033508
GTM,1986,32.80522155761719
GUY,1986,7.900000095367432
HKG,1986,3.5940001010894775
HND,1986,4.452923774719238
HRV,1986,91.19999694824219
HTI,1986,3.2799999713897705
HUN,1986,5.291665077209473
IDN,1986,5.822666645050049
IND,1986,8.729713439941406
IRL,1986,3.8270375728607178
IRN,1986,23.722000122070312
IRQ,1986,1.2999999523162842
ISL,1986,22.128398895263672
ISR,1986,48.0446891784668
ITA,1986,5.823542594909668
JAM,1986,14.910026550292969
JOR,1986,0.029877668246626854
JPN,1986,0.5955844521522522
KAZ,1986,223.47177098448736
KEN,1986,10.550399780273438
KGZ,1986,48.81224617015785
KHM,1986,29.6778616174072
KIR,1986,6.60699987411499
KNA,1986,-0.028999999165534973
KOR,1986,2.7499823570251465
KWT,1986,0.9539999961853027
LAO,1986,35.00199890136719
LBN,1986,95.4000015258789
LBR,1986,3.5999999046325684
LBY,1986,3.380000114440918
LCA,1986,2.1740000247955322
LKA,1986,7.97599983215332
LSO,1986,15.694000244140625
LTU,1986,3.0999999046325684
LUX,1986,0.294565886259079
LVA,1986,40.27736047644892
MAC,1986,2.3726863871163957
MAR,1986,8.734000205993652
MDA,1986,86.79641028981929
MDG,1986,14.491999626159668
MDV,1986,9.100000381469727
MEX,1986,86.2332992553711
MHL,1986,2.6747368609528794
MKD,1986,89.30000305175781
MLI,1986,-1.3869999647140503
MLT,1986,2.0309998989105225
MMR,1986,9.325460433959961
MNE,1986,5.9430872869719735
MNG,1986,33.81938926925446
MOZ,1986,40.49100112915039
MRT,1986,7.433330059051514
MUS,1986,1.4992504119873047
MWI,1986,14.182999610900879
MYS,1986,0.3499999940395355
NAM,1986,13.380000114440918
NER,1986,-3.244999885559082
NGA,1986,7.338708877563477
NIC,1986,885.2000122070312
NLD,1986,0.08334551006555557
NOR,1986,7.176499843597412
NPL,1986,15.854000091552734
NRU,1986,4.610333371082941
NZL,1986,13.213396072387695
OMN,1986,7.644000053405762
PAK,1986,2.2565560340881348
PAN,1986,-0.06599999964237213
PER,1986,77.9209976196289
PHL,1986,1.1407811641693115
PLW,1986,2.6707272782596676
PNG,1986,5.453999996185303
POL,1986,17.792999267578125
PRI,1986,-0.23600000143051147
PRT,1986,12.33133602142334
PRY,1986,31.378297805786133
PSE,1986,2.9591754040000002
QAT,1986,1.8969999551773071
ROU,1986,0.699999988079071
RUS,1986,1.899999976158142
RWA,1986,-1.100000023841858
SAU,1986,-3.1723201274871826
SDN,1986,59.99599838256836
SEN,1986,6.122000217437744
SGP,1986,-1.3847651481628418
SLB,1986,13.100000381469727
SLE,1986,80.86699676513672
SLV,1986,31.935123443603516
SMR,1986,1.6592602433724726
SRB,1986,14.368364318888254
SSD,1986,79.94598560996363
STP,1986,13.899999618530273
SUR,1986,18.663999557495117
SVK,1986,0.5
SVN,1986,95.88650512695312
SWE,1986,4.235906600952148
SWZ,1986,13.737000465393066
SYC,1986,2.3970000743865967
SYR,1986,36.1870002746582
TCD,1986,-13.053999900817871
TGO,1986,4.125
THA,1986,1.844290852546692
TJK,1986,146.58953213089418
TKM,1986,238.4857971485138
TON,1986,29.867000579833984
TTO,1986,7.693999767303467
TUN,1986,6.131479740142822
TUR,1986,34.610076904296875
TUV,1986,2.7354999973340473
TZA,1986,32.400001525878906
UGA,1986,143.8000030517578
UKR,1986,1.5
URY,1986,76.37999725341797
USA,1986,1.8980554342269897
UZB,1986,114.50776167658842
VCT,1986,1.1540000438690186
VEN,1986,11.55129337310791
VNM,1986,453.5379943847656
VUT,1986,4.765999794006348
WSM,1986,2.681999921798706
YEM,1986,0.800000011920929
ZAF,1986,18.65491485595703
ZMB,1986,54.79999923706055
ZWE,1986,10.666000366210938
VGB,1986,1.4666666666666666
XXK,1986,1.7043806738177754
LIE,1986,0.17649312808264367
MTQ,1986,
MSR,1986,1.848571428571429
NCL,1986,1.3638755889564538
NIU,1986,
SHN,1986,3.9588235294117644
TLS,1986,4.844117647058823
TCA,1986,2.9625
ABW,1987,2.446481477384214
AFG,1987,18.399999618530273
AGO,1987,1.8329999446868896
ALB,1987,15.221139720479087
ARE,1987,5.498000144958496
ARG,1987,131.32699584960938
ARM,1987,310.3541192350558
ATG,1987,3.6019999980926514
AUS,1987,8.533014297485352
AUT,1987,1.4019553661346436
AZE,1987,137.2168051408141
BDI,1987,7.107999801635742
BEL,1987,1.553379774093628
BEN,1987,-1.3389999866485596
BFA,1987,-2.8499999046325684
BGD,1987,10.82800006866455
BGR,1987,2.700000047683716
BHR,1987,-1.7000000476837158
BHS,1987,5.99399995803833
BIH,1987,2.1612687417364858
BLR,1987,1.600000023841858
BLZ,1987,2.0209999084472656
BOL,1987,14.432785987854004
BRA,1987,228.3362579345703
BRB,1987,3.566999912261963
BRN,1987,1.274999976158142
BTN,1987,7.044000148773193
BWA,1987,9.800000190734863
CAF,1987,-6.986000061035156
CYM,1987,2.3784475856154503
CAN,1987,4.356108665466309
CHE,1987,1.4403332471847534
CHL,1987,19.88081169128418
CHN,1987,7.241523265838623
CIV,1987,6.943515300750732
CMR,1987,2.7939999103546143
COD,1987,90.37000274658203
COG,1987,3.5369999408721924
COL,1987,23.310382843017578
COM,1987,3.299999952316284
CPV,1987,3.75
CRI,1987,16.845191955566406
CUW,1987,3.639241
CYP,1987,2.7887215614318848
CZE,1987,0.08230499923229218
DEU,1987,0.24990832805633545
DJI,1987,4.089119911193848
DMA,1987,4.815999984741211
DNK,1987,4.019988536834717
DOM,1987,13.557621002197266
DZA,1987,5.85699987411499
ECU,1987,29.635498046875
EGY,1987,19.76840591430664
ERI,1987,9.378158342107136
ESP,1987,5.248023986816406
EST,1987,49.35282740188685
ETH,1987,-9.145999908447266
FIN,1987,4.113028049468994
FJI,1987,5.664000034332275
FRA,1987,3.288898468017578
FSM,1987,2.4959964304323554
GAB,1987,-1.0
GBR,1987,4.148913860321045
GEO,1987,644.4484539132628
GHA,1987,39.757999420166016
GIN,1987,36.88999938964844
GMB,1987,23.711999893188477
GNB,1987,86.77100372314453
GNQ,1987,-13.173999786376953
GRC,1987,16.39686393737793
GRD,1987,-0.871999979019165
GTM,1987,10.83128833770752
GUY,1987,28.700000762939453
HKG,1987,5.724999904632568
HND,1987,2.436051368713379
HRV,1987,130.8000030517578
HTI,1987,-11.449000358581543
HUN,1987,8.674323081970215
IDN,1987,9.278656005859375
IND,1987,8.801137924194336
IRL,1987,3.1594114303588867
IRN,1987,27.70800018310547
IRQ,1987,14.0
ISL,1987,18.297779083251953
ISR,1987,19.676544189453125
ITA,1987,4.747286319732666
JAM,1987,6.487699508666992
JOR,1987,-0.16563914716243744
JPN,1987,0.12618158757686615
KAZ,1987,223.47177098448736
KEN,1987,8.635164260864258
KGZ,1987,48.81224617015785
KHM,1987,-31.24799919128418
KIR,1987,-10.211000442504883
KNA,1987,0.9369999766349792
KOR,1987,3.049659490585327
KWT,1987,0.6549999713897705
LAO,1987,6.111999988555908
LBN,1987,487.20001220703125
LBR,1987,5.019999980926514
LBY,1987,4.422999858856201
LCA,1987,7.039000034332275
LKA,1987,7.7170000076293945
LSO,1987,12.03499984741211
LTU,1987,2.200000047683716
LUX,1987,-0.05666319280862808
LVA,1987,40.27736047644892
MAC,1987,2.3726863871163957
MAR,1987,2.6989998817443848
MDA,1987,86.79641028981929
MDG,1987,15.461000442504883
MDV,1987,11.699999809265137
MEX,1987,131.82740783691406
MHL,1987,2.6747368609528794
MKD,1987,115.30000305175781
MLI,1987,-14.935999870300293
MLT,1987,0.41600000858306885
MMR,1987,24.760000228881836
MNE,1987,5.9430872869719735
MNG,1987,33.81938926925446
MOZ,1987,164.11500549316406
MRT,1987,8.152339935302734
MUS,1987,0.5416081547737122
MWI,1987,25.05299949645996
MYS,1987,0.7369999885559082
NAM,1987,12.619999885559082
NER,1987,-6.638999938964844
NGA,1987,11.34485912322998
NIC,1987,13109.5
NLD,1987,-0.6912037134170532
NOR,1987,8.717042922973633
NPL,1987,13.28499984741211
NRU,1987,4.610333371082941
NZL,1987,15.74428939819336
OMN,1987,2.561000108718872
PAK,1987,4.3511223793029785
PAN,1987,0.9959999918937683
PER,1987,75.0
PHL,1987,4.070758819580078
PLW,1987,2.6707272782596676
PNG,1987,3.3369998931884766
POL,1987,25.229999542236328
PRI,1987,2.078000068664551
PRT,1987,9.634836196899414
PRY,1987,21.65178108215332
PSE,1987,2.9591754040000002
QAT,1987,4.491000175476074
ROU,1987,1.100000023841858
RUS,1987,1.5
RWA,1987,4.145999908447266
SAU,1987,-1.56397545337677
SDN,1987,26.511999130249023
SEN,1987,-4.130000114440918
SGP,1987,0.48138487339019775
SLB,1987,11.494000434875488
SLE,1987,178.6999969482422
SLV,1987,24.858911514282227
SMR,1987,1.6592602433724726
SRB,1987,14.368364318888254
SSD,1987,79.94598560996363
STP,1987,25.0
SUR,1987,53.417999267578125
SVK,1987,0.20000000298023224
SVN,1987,132.07272338867188
SWE,1987,4.188569068908691
SWZ,1987,13.376999855041504
SYC,1987,2.24399995803833
SYR,1987,71.42900085449219
TCD,1987,-2.7300000190734863
TGO,1987,0.05400000140070915
THA,1987,2.4400882720947266
TJK,1987,146.58953213089418
TKM,1987,238.4857971485138
TON,1987,7.697000026702881
TTO,1987,10.751999855041504
TUN,1987,8.368078231811523
TUR,1987,38.85584259033203
TUV,1987,2.7354999973340473
TZA,1987,29.899999618530273
UGA,1987,215.39999389648438
UKR,1987,1.5
URY,1987,61.133609771728516
USA,1987,3.6645569801330566
UZB,1987,114.50776167658842
VCT,1987,2.874000072479248
VEN,1987,28.115924835205078
VNM,1987,360.35699462890625
VUT,1987,16.038999557495117
WSM,1987,11.16100025177002
YEM,1987,2.799999952316284
ZAF,1987,16.16059684753418
ZMB,1987,47.02799987792969
ZWE,1987,12.78499984741211
VGB,1987,1.4666666666666666
XXK,1987,1.7043806738177754
LIE,1987,0.17649312808264367
MTQ,1987,
MSR,1987,1.848571428571429
NCL,1987,1.3638755889564538
NIU,1987,
SHN,1987,3.9588235294117644
TLS,1987,4.844117647058823
TCA,1987,2.9625
ABW,1988,2.446481477384214
AFG,1988,27.5
AGO,1988,1.8329999446868896
ALB,1988,15.221139720479087
ARE,1988,4.994999885559082
ARG,1988,342.9549865722656
ARM,1988,310.3541192350558
ATG,1988,6.800000190734863
AUS,1988,7.21594762802124
AUT,1988,1.915718913078308
AZE,1988,137.2168051408141
BDI,1988,4.489999771118164
BEL,1988,1.1609392166137695
BEN,1988,3.444999933242798
BFA,1988,4.190999984741211
BGD,1988,9.673999786376953
BGR,1988,2.5
BHR,1988,0.20000000298023224
BHS,1988,4.051000118255615
BIH,1988,2.1612687417364858
BLR,1988,0.0
BLZ,1988,5.321000099182129
BOL,1988,15.98791790008545
BRA,1988,629.1132202148438
BRB,1988,4.718999862670898
BRN,1988,1.1929999589920044
BTN,1988,8.182999610900879
BWA,1988,8.399999618530273
CAF,1988,-3.934000015258789
CYM,1988,2.3784475856154503
CAN,1988,4.028233528137207
CHE,1988,1.8724614381790161
CHL,1988,14.684357643127441
CHN,1988,18.876867294311523
CIV,1988,6.868471145629883
CMR,1988,1.7050000429153442
COD,1988,82.7490005493164
COG,1988,-13.012999534606934
COL,1988,28.140066146850586
COM,1988,0.28999999165534973
CPV,1988,3.614000082015991
CRI,1988,20.829849243164062
CUW,1988,3.664122
CYP,1988,3.4329609870910645
CZE,1988,0.14391399919986725
DEU,1988,1.2741222381591797
DJI,1988,5.4445600509643555
DMA,1988,2.252000093460083
DNK,1988,4.535138130187988
DOM,1988,43.84257888793945
DZA,1988,5.938000202178955
ECU,1988,58.89365005493164
EGY,1988,17.817676544189453
ERI,1988,9.378158342107136
ESP,1988,4.837265968322754
EST,1988,49.35282740188685
ETH,1988,2.2060000896453857
FIN,1988,5.085931301116943
FJI,1988,11.758000373840332
FRA,1988,2.7008183002471924
FSM,1988,2.4959964304323554
GAB,1988,-9.800000190734863
GBR,1988,4.209402084350586
GEO,1988,644.4484539132628
GHA,1988,31.368999481201172
GIN,1988,27.291000366210938
GMB,1988,11.548999786376953
GNB,1988,60.308998107910156
GNQ,1988,2.5239999294281006
GRC,1988,13.52885627746582
GRD,1988,4.0
GTM,1988,10.319489479064941
GUY,1988,39.900001525878906
HKG,1988,7.758999824523926
HND,1988,4.637340545654297
HRV,1988,186.6999969482422
HTI,1988,4.105000019073486
HUN,1988,15.723541259765625
IDN,1988,8.0453519821167
IND,1988,9.383463859558105
IRL,1988,2.1345672607421875
IRN,1988,28.899999618530273
IRQ,1988,21.399999618530273
ISL,1988,25.725505828857422
ISR,1988,16.35135269165039
ITA,1988,5.058250904083252
JAM,1988,8.193272590637207
JOR,1988,6.625508785247803
JPN,1988,0.6785605549812317
KAZ,1988,223.47177098448736
KEN,1988,12.362399101257324
KGZ,1988,48.81224617015785
KHM,1988,23.0
KIR,1988,1.1349999904632568
KNA,1988,0.23000000417232513
KOR,1988,7.146096706390381
KWT,1988,1.468000054359436
LAO,1988,14.800000190734863
LBN,1988,155.0
LBR,1988,9.649999618530273
LBY,1988,3.13100004196167
LCA,1988,0.8289999961853027
LKA,1988,13.991999626159668
LSO,1988,12.401000022888184
LTU,1988,-0.4000000059604645
LUX,1988,1.4365882873535156
LVA,1988,40.27736047644892
MAC,1988,2.3726863871163957
MAR,1988,2.36899995803833
MDA,1988,86.79641028981929
MDG,1988,26.33799934387207
MDV,1988,6.484000205993652
MEX,1988,114.16224670410156
MHL,1988,2.6747368609528794
MKD,1988,191.89999389648438
MLI,1988,8.947999954223633
MLT,1988,0.9459999799728394
MMR,1988,16.042800903320312
MNE,1988,5.9430872869719735
MNG,1988,33.81938926925446
MOZ,1988,58.50699996948242
MRT,1988,1.319659948348999
MUS,1988,9.304607391357422
MWI,1988,33.8380012512207
MYS,1988,0.28999999165534973
NAM,1988,12.529999732971191
NER,1988,0.5989999771118164
NGA,1988,31.57894515991211
NIC,1988,4775.2001953125
NLD,1988,0.7379424571990967
NOR,1988,6.676363945007324
NPL,1988,11.02400016784668
NRU,1988,4.610333371082941
NZL,1988,6.375263690948486
OMN,1988,1.5889999866485596
PAK,1988,8.847784042358398
PAN,1988,0.35899999737739563
PER,1988,576.1904907226562
PHL,1988,13.846346855163574
PLW,1988,2.6707272782596676
PNG,1988,5.445000171661377
POL,1988,60.20000076293945
PRI,1988,2.5769999027252197
PRT,1988,10.101631164550781
PRY,1988,23.486238479614258
PSE,1988,2.9591754040000002
QAT,1988,4.822000026702881
ROU,1988,2.5999999046325684
RUS,1988,1.600000023841858
RWA,1988,2.9130001068115234
SAU,1988,0.9313775897026062
SDN,1988,62.86399841308594
SEN,1988,-1.8229999542236328
SGP,1988,1.526271104812622
SLB,1988,16.812000274658203
SLE,1988,34.2869987487793
SLV,1988,19.735082626342773
SMR,1988,1.6592602433724726
SRB,1988,14.368364318888254
SSD,1988,79.94598560996363
STP,1988,44.277000427246094
SUR,1988,7.340000152587891
SVK,1988,0.20000000298023224
SVN,1988,198.7537078857422
SWE,1988,5.8249006271362305
SWZ,1988,20.395000457763672
SYC,1988,0.4779999852180481
SYR,1988,30.0
TCD,1988,14.899999618530273
TGO,1988,-0.1509999930858612
THA,1988,3.8843491077423096
TJK,1988,146.58953213089418
TKM,1988,238.4857971485138
TON,1988,10.326000213623047
TTO,1988,7.757999897003174
TUN,1988,7.2822160720825195
TUR,1988,68.80963897705078
TUV,1988,2.7354999973340473
TZA,1988,31.200000762939453
UGA,1988,166.6999969482422
UKR,1988,-0.10000000149011612
URY,1988,63.06532669067383
USA,1988,4.077741622924805
UZB,1988,114.50776167658842
VCT,1988,0.4429999887943268
VEN,1988,29.493968963623047
VNM,1988,374.35400390625
VUT,1988,8.760000228881836
WSM,1988,3.191999912261963
YEM,1988,0.0
ZAF,1988,12.77955150604248
ZMB,1988,54.04199981689453
ZWE,1988,-1.0570000410079956
VGB,1988,1.4666666666666666
XXK,1988,1.7043806738177754
LIE,1988,0.17649312808264367
